handle,title,collections,image_position,is_featured,url,width,height,altText,has_alt
black-with-white-polka-silk-pocket-square,BLACK WITH WHITE POLKA SILK POCKET SQUARE,pocket-squares|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-3.jpg?v=1719833356,2000,2000,,no
brown-indigo-silk-scarf-pocket-square-set,BROWN INDIGO SILK SCARF & POCKET SQUARE SET,gift-sets|brown-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/bi1.jpg?v=1719833366,2000,2000,BROWN INDIGO SILK SCARF & POCKET SQUARE SET,yes
brown-indigo-silk-scarf-pocket-square-set,BROWN INDIGO SILK SCARF & POCKET SQUARE SET,gift-sets|brown-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/brownindigo_7aa9b61b-bf31-4e4e-b77a-fe412dc03d36.webp?v=1719833366,1174,1171,,no
spring-soul-silk-scarf-pocket-square-set,SPRING SOUL SILK SCARF & POCKET SQUARE SET (SPECIAL EDITION),gift-sets|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/11-6.jpg?v=1719833374,2000,2000,SPRING SOUL SILK SCARF & POCKET SQUARE SET (SPECIAL EDITION),yes
spring-soul-silk-scarf-pocket-square-set,SPRING SOUL SILK SCARF & POCKET SQUARE SET (SPECIAL EDITION),gift-sets|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/11-1_d8378580-9f13-499a-bec9-ef4fe0b14b83.jpg?v=1719833374,1174,1171,,no
w21-daisy-silk-scarf-pocket-square-set,W21- DAISY SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/d1.jpg?v=1719833389,2000,2000,W21- DAISY SILK SCARF & POCKET SQUARE SET,yes
w21-daisy-silk-scarf-pocket-square-set,W21- DAISY SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DAISY.webp?v=1719833389,1174,1171,,no
maroon-black-mystery-silk-scarf-pocket-square-set,MAROON & BLACK MYSTERY SILK SCARF & POCKET SQUARE SET,gift-sets|red-maroon-silk-accessories|paisley-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/mb1.jpg?v=1719833393,2000,2000,MAROON & BLACK MYSTERY SILK SCARF & POCKET SQUARE SET,yes
maroon-black-mystery-silk-scarf-pocket-square-set,MAROON & BLACK MYSTERY SILK SCARF & POCKET SQUARE SET,gift-sets|red-maroon-silk-accessories|paisley-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/mps1_1.webp?v=1719833393,1174,1171,,no
yellow-with-black-polka-silk-scarf-pocket-square,YELLOW WITH BLACK POLKA SILK SCARF & POCKET SQUARE,gift-sets|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-6.jpg?v=1719833402,2000,2000,YELLOW WITH BLACK POLKA SILK SCARF & POCKET SQUARE,yes
yellow-with-black-polka-silk-scarf-pocket-square,YELLOW WITH BLACK POLKA SILK SCARF & POCKET SQUARE,gift-sets|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-1_0b4464b2-15a1-4630-b78f-d07c2897e608.jpg?v=1719833402,1174,1171,,no
yellow-with-black-polka-silk-pocket-square,YELLOW WITH BLACK POLKA SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-1.jpg?v=1719833412,1174,1171,YELLOW WITH BLACK POLKA SILK POCKET SQUARE,yes
yellow-with-black-polka-silk-pocket-square,YELLOW WITH BLACK POLKA SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-2.jpg?v=1719833412,1174,1171,,no
yellow-with-black-polka-silk-pocket-square,YELLOW WITH BLACK POLKA SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-3.jpg?v=1719833412,2000,2000,,no
yellow-with-black-polka-silk-pocket-square,YELLOW WITH BLACK POLKA SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-4.jpg?v=1719833412,2000,2000,,no
purple-quadruple-polka-silk-pocket-square-scarf-set,PURPLE QUADRUPLE POLKA PURPLE SILK SCARF & POCKET SQUARE,gift-sets|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-5.jpg?v=1719833422,2000,2000,PURPLE QUADRUPLE POLKA PURPLE SILK SCARF & POCKET SQUARE,yes
purple-quadruple-polka-silk-pocket-square-scarf-set,PURPLE QUADRUPLE POLKA PURPLE SILK SCARF & POCKET SQUARE,gift-sets|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-1_d3c4c342-f137-44fe-854b-adfd2ef0a0dd.jpg?v=1719833422,1174,1171,,no
purple-quadruple-polka-silk-pocket-square,PURPLE QUADRUPLE POLKA SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-1.jpg?v=1719833430,1174,1171,PURPLE QUADRUPLE POLKA SILK POCKET SQUARE,yes
purple-quadruple-polka-silk-pocket-square,PURPLE QUADRUPLE POLKA SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-2.jpg?v=1719833430,1174,1171,,no
purple-quadruple-polka-silk-pocket-square,PURPLE QUADRUPLE POLKA SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-3.jpg?v=1719833430,2000,2000,,no
purple-quadruple-polka-silk-pocket-square,PURPLE QUADRUPLE POLKA SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-4.jpg?v=1719833430,2000,2000,,no
double-dotted-maroon-silk-scarf-pocket-square-set,DOUBLE DOTTED MAROON SILK SCARF & POCKET SQUARE SET,gift-sets|red-maroon-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-6.jpg?v=1719833439,2000,2000,DOUBLE DOTTED MAROON SILK SCARF & POCKET SQUARE SET,yes
double-dotted-maroon-silk-scarf-pocket-square-set,DOUBLE DOTTED MAROON SILK SCARF & POCKET SQUARE SET,gift-sets|red-maroon-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-1_ab398834-f3e8-410d-8abb-6e6146dbeddf.jpg?v=1719833439,1174,1171,,no
double-dotted-maroon-silk-pocket-square,DOUBLE DOTTED MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-1.jpg?v=1719833447,1174,1171,DOUBLE DOTTED MAROON SILK POCKET SQUARE,yes
double-dotted-maroon-silk-pocket-square,DOUBLE DOTTED MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-2.jpg?v=1719833447,1174,1171,,no
double-dotted-maroon-silk-pocket-square,DOUBLE DOTTED MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-4.jpg?v=1719833447,2000,2000,,no
double-dotted-maroon-silk-pocket-square,DOUBLE DOTTED MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-3.jpg?v=1719833447,2000,2000,,no
the-dark-vintage-silk-pocket-square,THE DARK VINTAGE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|paisley-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-1.jpg?v=1719833454,1174,1171,THE DARK VINTAGE SILK POCKET SQUARE,yes
the-dark-vintage-silk-pocket-square,THE DARK VINTAGE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|paisley-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-2.jpg?v=1719833454,1174,1171,,no
the-dark-vintage-silk-pocket-square,THE DARK VINTAGE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|paisley-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-3.jpg?v=1719833454,2000,2000,,no
the-dark-vintage-silk-pocket-square,THE DARK VINTAGE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|paisley-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-4.jpg?v=1719833454,2000,2000,,no
the-military-camo-silk-pocket-square,THE MILITARY CAMO SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-1.jpg?v=1719833463,1174,1171,THE MILITARY CAMO SILK POCKET SQUARE,yes
the-military-camo-silk-pocket-square,THE MILITARY CAMO SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-2.jpg?v=1719833463,1174,1171,,no
the-military-camo-silk-pocket-square,THE MILITARY CAMO SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-3.jpg?v=1719833463,2000,2000,,no
the-military-camo-silk-pocket-square,THE MILITARY CAMO SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-4.jpg?v=1719833463,2000,2000,,no
midnight-rose-silk-pocket-square,MIDNIGHT ROSE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|floral-silk-accessories|wedding-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-1.jpg?v=1719833470,1174,1171,MIDNIGHT ROSE SILK POCKET SQUARE,yes
midnight-rose-silk-pocket-square,MIDNIGHT ROSE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|floral-silk-accessories|wedding-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-2.jpg?v=1719833470,1174,1171,,no
midnight-rose-silk-pocket-square,MIDNIGHT ROSE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|floral-silk-accessories|wedding-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-3.jpg?v=1719833470,2000,2000,,no
midnight-rose-silk-pocket-square,MIDNIGHT ROSE SILK POCKET SQUARE,pocket-squares|black-silk-accessories|floral-silk-accessories|wedding-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-4.jpg?v=1719833470,2000,2000,,no
the-starry-night-silk-pocket-square,THE STARRY NIGHT SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|calligraphy-art-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-1_1.jpg?v=1719833477,1174,1171,THE STARRY NIGHT SILK POCKET SQUARE,yes
the-starry-night-silk-pocket-square,THE STARRY NIGHT SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|calligraphy-art-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-2.jpg?v=1719833477,1174,1171,,no
the-starry-night-silk-pocket-square,THE STARRY NIGHT SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|calligraphy-art-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-3.jpg?v=1719833477,2000,2000,,no
the-starry-night-silk-pocket-square,THE STARRY NIGHT SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|calligraphy-art-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-4_1bf2de4b-e296-4ca6-9869-190108d9f778.jpg?v=1719833477,2000,2000,,no
diamond-maze-silk-scarf-pocket-square-set,DIAMOND MAZE SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-5.jpg?v=1719833485,2000,2000,DIAMOND MAZE SILK SCARF & POCKET SQUARE SET,yes
diamond-maze-silk-scarf-pocket-square-set,DIAMOND MAZE SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-1_03bdd945-a551-495f-b714-94c17a24124a.jpg?v=1719833485,1174,1171,,no
diamond-maze-silk-pocket-square,DIAMOND MAZE SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-1.jpg?v=1719833493,1174,1171,DIAMOND MAZE SILK POCKET SQUARE,yes
diamond-maze-silk-pocket-square,DIAMOND MAZE SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-2.jpg?v=1719833493,1174,1171,,no
diamond-maze-silk-pocket-square,DIAMOND MAZE SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-3.jpg?v=1719833493,2000,2000,,no
diamond-maze-silk-pocket-square,DIAMOND MAZE SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-4.jpg?v=1719833493,2000,2000,,no
vintage-brown-silk-pocket-square,VINTAGE BROWN SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|floral-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-1.jpg?v=1719833508,1174,1171,VINTAGE BROWN SILK POCKET SQUARE,yes
vintage-brown-silk-pocket-square,VINTAGE BROWN SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|floral-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-2.jpg?v=1719833508,1174,1171,,no
vintage-brown-silk-pocket-square,VINTAGE BROWN SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|floral-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-3.jpg?v=1719833508,2000,2000,,no
vintage-brown-silk-pocket-square,VINTAGE BROWN SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|floral-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-4.jpg?v=1719833508,2000,2000,,no
the-festive-pink-silk-pocket-square,THE FESTIVE PINK SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|solid-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him|hidden-homepage-carousel,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-1.jpg?v=1719833528,1174,1171,THE FESTIVE PINK SILK POCKET SQUARE,yes
the-festive-pink-silk-pocket-square,THE FESTIVE PINK SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|solid-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him|hidden-homepage-carousel,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-2.jpg?v=1719833528,1174,1171,,no
the-festive-pink-silk-pocket-square,THE FESTIVE PINK SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|solid-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him|hidden-homepage-carousel,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-3.jpg?v=1719833528,2000,2000,,no
the-festive-pink-silk-pocket-square,THE FESTIVE PINK SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|solid-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him|hidden-homepage-carousel,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-4.jpg?v=1719833528,2000,2000,,no
houndstooth-silk-pocket-square,HOUNDSTOOTH SILK POCKET SQUARE,pocket-squares|black-silk-accessories|houndstooth-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|hidden-homepage-carousel,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-1.jpg?v=1719833543,1174,1171,HOUNDSTOOTH SILK POCKET SQUARE,yes
houndstooth-silk-pocket-square,HOUNDSTOOTH SILK POCKET SQUARE,pocket-squares|black-silk-accessories|houndstooth-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|hidden-homepage-carousel,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-2.jpg?v=1719833543,1174,1171,,no
houndstooth-silk-pocket-square,HOUNDSTOOTH SILK POCKET SQUARE,pocket-squares|black-silk-accessories|houndstooth-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|hidden-homepage-carousel,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-3.jpg?v=1719833543,2000,2000,,no
houndstooth-silk-pocket-square,HOUNDSTOOTH SILK POCKET SQUARE,pocket-squares|black-silk-accessories|houndstooth-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|hidden-homepage-carousel,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-4.jpg?v=1719833543,2000,2000,,no
white-black-tartan-silk-scarf-pocket-square-set,WHITE BLACK TARTAN SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-5.jpg?v=1719833551,2000,2000,WHITE BLACK TARTAN SILK SCARF &  POCKET SQUARE SET,yes
white-black-tartan-silk-scarf-pocket-square-set,WHITE BLACK TARTAN SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-1_cbce7709-d4b4-49cf-99d7-278aff9f32cd.jpg?v=1719833551,1174,1171,,no
white-black-tartan-silk-scarf-pocket-square-set,WHITE BLACK TARTAN SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-7.jpg?v=1719833551,3000,3000,,no
white-black-tartan-silk-pocket-square,WHITE BLACK TARTAN SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-1.jpg?v=1719833559,1174,1171,WHITE BLACK TARTAN SILK POCKET SQUARE,yes
white-black-tartan-silk-pocket-square,WHITE BLACK TARTAN SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-2.jpg?v=1719833559,1174,1171,,no
white-black-tartan-silk-pocket-square,WHITE BLACK TARTAN SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-3.jpg?v=1719833559,2000,2000,,no
white-black-tartan-silk-pocket-square,WHITE BLACK TARTAN SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-4.jpg?v=1719833559,2000,2000,,no
blue-white-tartan-silk-pocket-square,BLUE WHITE TARTAN SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-1.jpg?v=1719833574,1174,1171,BLUE WHITE TARTAN SILK POCKET SQUARE,yes
blue-white-tartan-silk-pocket-square,BLUE WHITE TARTAN SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-2.jpg?v=1719833574,1174,1171,,no
blue-white-tartan-silk-pocket-square,BLUE WHITE TARTAN SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-3.jpg?v=1719833574,2000,2000,,no
blue-white-tartan-silk-pocket-square,BLUE WHITE TARTAN SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-4.jpg?v=1719833574,2000,2000,,no
maroon-white-tartan-silk-pocket-square,MAROON WHITE TARTAN SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-1_9e5b5eb0-d888-4253-b70d-2c3329e8a788.jpg?v=1719833584,1174,1171,MAROON WHITE TARTAN SILK POCKET SQUARE,yes
maroon-white-tartan-silk-pocket-square,MAROON WHITE TARTAN SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-2.jpg?v=1719833584,1174,1171,,no
maroon-white-tartan-silk-pocket-square,MAROON WHITE TARTAN SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-3.jpg?v=1719833584,2000,2000,,no
maroon-white-tartan-silk-pocket-square,MAROON WHITE TARTAN SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him|hidden-homepage-carousel,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-4.jpg?v=1719833584,2000,2000,,no
